source_workload,destination_workload,timestamp,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,istio_request_bytes,throughput,request_rate,time_window,link_color,Abnormality class
checkoutservice,currencyservice,2025-03-10 16:10:00,509137.0,163.0,163.0,0.0,1.0,0.0,41.96306349411668,21005.0,350.0833333333333,2.716666666666667,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:11:00,509395.0,258.0,258.0,0.0,1.0,0.0,84.14525549451251,32945.0,549.0833333333334,4.3,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:12:00,509693.0,298.0,298.0,0.0,1.0,0.0,112.51474067122976,38800.0,646.6666666666666,4.966666666666667,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:13:00,509858.0,165.0,165.0,0.0,1.0,0.0,931.9979585631183,24905.0,415.0833333333333,2.75,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:14:00,509945.0,87.0,87.0,0.0,1.0,0.0,14.11888957817104,10455.0,174.25,1.45,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:00,510128.0,183.0,183.0,0.0,1.0,0.0,79.2788648851196,24675.0,411.25,3.05,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:16:00,510359.0,231.0,231.0,0.0,1.0,0.0,57.51543421671791,30990.0,516.5,3.85,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:17:00,510596.0,237.0,237.0,0.0,1.0,0.0,70.6160697345691,30760.0,512.6666666666666,3.95,1min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:18:00,510753.0,157.0,157.0,0.0,1.0,0.0,116.16673294439818,23660.0,394.3333333333333,2.6166666666666667,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:00,146025.0,64.0,64.0,0.0,1.0,0.0,10.168888888888937,20430.0,340.5,1.0666666666666669,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:11:00,146119.0,94.0,94.0,0.0,1.0,0.0,12.398261363635118,30500.0,508.3333333333333,1.5666666666666669,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:12:00,146218.0,99.0,99.0,0.0,1.0,0.0,11.81456574377421,34585.0,576.4166666666666,1.65,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:13:00,146268.0,50.0,50.0,0.0,1.0,0.0,13.915297619049117,19140.0,319.0,0.8333333333333334,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:14:00,146311.0,43.0,43.0,0.0,1.0,0.0,10.175803571428071,12860.0,214.33333333333331,0.7166666666666667,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:00,146376.0,65.0,65.0,0.0,1.0,0.0,11.60509615384782,23025.0,383.75,1.0833333333333333,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:16:00,146460.0,84.0,84.0,0.0,1.0,0.0,13.093398268400838,27805.0,463.4166666666667,1.4,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:17:00,146554.0,94.0,94.0,0.0,1.0,0.0,11.340422077921248,29285.0,488.0833333333333,1.5666666666666669,1min,green,Normal
checkoutservice,emailservice,2025-03-10 16:18:00,146597.0,43.0,43.0,0.0,1.0,0.0,14.081309523808748,17115.0,285.25,0.7166666666666667,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:00,146013.0,60.0,60.0,0.0,1.0,0.0,14.74688131312519,9615.0,160.25,1.0,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:11:00,146098.0,85.0,85.0,0.0,1.0,0.0,13.37060011139322,12045.0,200.75,1.4166666666666667,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:12:00,146203.0,105.0,105.0,0.0,1.0,0.0,13.886942355886957,16650.0,277.5,1.75,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:13:00,146264.0,61.0,61.0,0.0,1.0,0.0,14.770105820113766,9750.0,162.5,1.0166666666666666,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:14:00,146299.0,35.0,35.0,0.0,1.0,0.0,15.317424242414718,5550.0,92.5,0.5833333333333334,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:00,146369.0,70.0,70.0,0.0,1.0,0.0,13.780584795326362,10695.0,178.25,1.1666666666666667,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:16:00,146453.0,84.0,84.0,0.0,1.0,0.0,17.383378446113603,12855.0,214.25,1.4,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:17:00,146541.0,88.0,88.0,0.0,1.0,0.0,13.579722222224031,13005.0,216.75,1.4666666666666666,1min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:18:00,146594.0,53.0,53.0,0.0,1.0,0.0,21.540333333283005,8925.0,148.75,0.8833333333333333,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:00,362350.0,98.0,98.0,0.0,1.0,0.0,5.039474548433304,12565.0,209.41666666666663,1.6333333333333333,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:11:00,362511.0,161.0,161.0,0.0,1.0,0.0,10.772546897548375,19680.0,328.0,2.683333333333333,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:12:00,362703.0,192.0,192.0,0.0,1.0,0.0,15.204724408040608,24685.0,411.4166666666667,3.2,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:13:00,362821.0,118.0,118.0,0.0,1.0,0.0,25.930163398694862,14550.0,242.5,1.9666666666666663,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:14:00,362864.0,43.0,43.0,0.0,1.0,0.0,4.96071428570306,5245.0,87.41666666666667,0.7166666666666667,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:00,362976.0,112.0,112.0,0.0,1.0,0.0,6.391564039412655,13990.0,233.16666666666663,1.8666666666666667,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:16:00,363122.0,146.0,146.0,0.0,1.0,0.0,10.733085516853514,18185.0,303.0833333333333,2.433333333333333,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:17:00,363280.0,158.0,158.0,0.0,1.0,0.0,13.331470644302998,20335.0,338.9166666666667,2.6333333333333333,1min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:18:00,363386.0,106.0,106.0,0.0,1.0,0.0,11.049634273707396,13290.0,221.5,1.7666666666666666,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:00,292933.0,126.0,126.0,0.0,1.0,0.0,5.716944444444431,26380.0,439.6666666666667,2.1,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:11:00,293121.0,188.0,188.0,0.0,1.0,0.0,5.97817045454488,37210.0,620.1666666666666,3.1333333333333333,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:12:00,293322.0,201.0,201.0,0.0,1.0,0.0,6.51694960212213,41255.0,687.5833333333334,3.35,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:13:00,293422.0,100.0,100.0,0.0,1.0,0.0,6.2511904761955694,20440.0,340.6666666666667,1.6666666666666667,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:14:00,293509.0,87.0,87.0,0.0,1.0,0.0,6.174935064931049,17285.0,288.0833333333333,1.45,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:00,293639.0,130.0,130.0,0.0,1.0,0.0,6.468001508293946,25270.0,421.1666666666667,2.1666666666666665,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:16:00,293810.0,171.0,171.0,0.0,1.0,0.0,5.786468412191756,33495.0,558.25,2.85,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:17:00,293996.0,186.0,186.0,0.0,1.0,0.0,6.017663174182951,37000.0,616.6666666666666,3.1,1min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:18:00,294082.0,86.0,86.0,0.0,1.0,0.0,6.579166666640127,17800.0,296.6666666666667,1.4333333333333331,1min,green,Normal
frontend,adservice,2025-03-10 16:10:00,2362418.0,1204.0,1191.0,13.0,0.9888189809715112,0.0111810190284886,14.355610957435498,138163.5,2302.725,20.066666666666663,1min,green,Normal
frontend,adservice,2025-03-10 16:11:00,2363880.0,1493.0,1462.0,31.0,0.9800558926908536,0.0199441073091463,19.088439378679944,175387.5,2923.125,24.883333333333333,1min,green,Normal
frontend,adservice,2025-03-10 16:12:00,2365528.0,1719.0,1648.0,71.0,0.9587728695960784,0.0412271304039213,24.20175670397577,202443.5,3374.0583333333334,28.65,1min,green,Normal
frontend,adservice,2025-03-10 16:13:00,2366339.0,856.0,811.0,45.0,0.9675807949113032,0.0324192050886966,122.58687892689062,107850.0,1797.5,14.266666666666667,1min,green,Normal
frontend,adservice,2025-03-10 16:14:00,2367092.0,753.0,753.0,0.0,1.0,0.0,8.834957278742017,85309.5,1421.825,12.55,1min,green,Normal
frontend,adservice,2025-03-10 16:15:00,2368266.0,1180.0,1174.0,6.0,0.9953915503764446,0.0046084496235553,12.633949759542572,136202.5,2270.0416666666665,19.666666666666668,1min,green,Normal
frontend,adservice,2025-03-10 16:16:00,2369689.0,1472.0,1423.0,49.0,0.9677560418782682,0.0322439581217316,120.32381867957648,175436.5,2923.9416666666666,24.53333333333333,1min,green,Normal
frontend,adservice,2025-03-10 16:17:00,2371239.0,1669.0,1550.0,119.0,0.9298116961796185,0.0701883038203816,39.87137866735417,196046.5,3267.4416666666666,27.816666666666663,1min,red,Anomalous
frontend,adservice,2025-03-10 16:18:00,2372027.0,842.0,788.0,54.0,0.96384741902834,0.0361525809716598,18.877669369284053,105156.0,1752.6,14.033333333333331,1min,green,Normal
frontend,cartservice,2025-03-10 16:10:00,3693442.0,1806.0,1806.0,0.0,1.0,0.0,22.25613669045499,256830.0,4280.5,30.1,1min,green,Normal
frontend,cartservice,2025-03-10 16:11:00,3695726.0,2284.0,2284.0,0.0,1.0,0.0,46.54425064591701,326725.0,5445.416666666667,38.06666666666667,1min,green,Normal
frontend,cartservice,2025-03-10 16:12:00,3698410.0,2684.0,2684.0,0.0,1.0,0.0,101.00669813002096,384055.0,6400.916666666667,44.73333333333333,1min,green,Normal
frontend,cartservice,2025-03-10 16:13:00,3699663.0,1255.0,1253.0,2.0,0.9981343283582088,0.001865671641791,83.88526599855012,198830.0,3313.833333333333,20.916666666666668,1min,green,Normal
frontend,cartservice,2025-03-10 16:14:00,3700785.0,1122.0,1122.0,0.0,1.0,0.0,45.07298700359924,157320.0,2622.0,18.7,1min,green,Normal
frontend,cartservice,2025-03-10 16:15:00,3702600.0,1815.0,1815.0,0.0,1.0,0.0,21.984866696426124,255060.0,4251.0,30.25,1min,green,Normal
frontend,cartservice,2025-03-10 16:16:00,3704831.0,2231.0,2231.0,0.0,1.0,0.0,121.71688656767468,321590.0,5359.833333333333,37.18333333333333,1min,green,Normal
frontend,cartservice,2025-03-10 16:17:00,3707437.0,2606.0,2606.0,0.0,1.0,0.0,220.47838771102815,371605.0,6193.416666666667,43.43333333333333,1min,green,Normal
frontend,cartservice,2025-03-10 16:18:00,3708665.0,1228.0,1228.0,0.0,1.0,0.0,31.00612147875054,196530.0,3275.5,20.466666666666665,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:10:00,146017.0,63.0,63.0,0.0,1.0,0.0,334.5993890977444,16250.0,270.8333333333333,1.05,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:11:00,146106.0,89.0,89.0,0.0,1.0,0.0,545.9530158730159,22405.0,373.4166666666667,1.4833333333333334,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:12:00,146208.0,105.0,102.0,3.0,0.9665178571428572,0.0334821428571428,739.2544251447476,28490.0,474.8333333333333,1.75,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:13:00,146265.0,58.0,57.0,1.0,0.9891304347826086,0.0108695652173912,2562.594405594405,16750.0,279.1666666666667,0.9666666666666668,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:14:00,146305.0,40.0,40.0,0.0,1.0,0.0,263.41117216117215,9485.0,158.08333333333334,0.6666666666666666,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:15:00,146373.0,69.0,68.0,1.0,0.9852941176470588,0.0147058823529411,532.9395317337461,19040.0,317.3333333333333,1.15,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:16:00,146459.0,87.0,86.0,1.0,0.9886363636363636,0.0113636363636363,822.923368226601,22355.0,372.5833333333333,1.45,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:17:00,146545.0,86.0,86.0,0.0,1.0,0.0,862.9386904761905,22150.0,369.1666666666667,1.4333333333333331,1min,green,Normal
frontend,checkoutservice,2025-03-10 16:18:00,146594.0,49.0,49.0,0.0,1.0,0.0,630.3882575757575,15210.0,253.5,0.8166666666666667,1min,green,Normal
frontend,currencyservice,2025-03-10 16:10:00,12031239.0,5823.0,5823.0,0.0,1.0,0.0,53.00027896695221,744825.0,12413.75,97.05,1min,green,Normal
frontend,currencyservice,2025-03-10 16:11:00,12038605.0,7366.0,7366.0,0.0,1.0,0.0,131.54164879844177,931935.0,15532.25,122.76666666666668,1min,green,Normal
frontend,currencyservice,2025-03-10 16:12:00,12046891.0,8286.0,8286.0,0.0,1.0,0.0,244.72941794744443,1072720.0,17878.666666666668,138.1,1min,green,Normal
frontend,currencyservice,2025-03-10 16:13:00,12052090.0,5208.0,5199.0,9.0,0.9989659926470588,0.0010340073529411,507.7939389304014,730215.0,12170.25,86.8,1min,green,Normal
frontend,currencyservice,2025-03-10 16:14:00,12055621.0,3531.0,3531.0,0.0,1.0,0.0,24.2953141771595,429660.0,7161.0,58.85,1min,green,Normal
frontend,currencyservice,2025-03-10 16:15:00,12061448.0,5827.0,5827.0,0.0,1.0,0.0,57.808588195185926,732375.0,12206.25,97.11666666666666,1min,green,Normal
frontend,currencyservice,2025-03-10 16:16:00,12068814.0,7366.0,7366.0,0.0,1.0,0.0,147.06930447977103,941930.0,15698.833333333334,122.76666666666668,1min,green,Normal
frontend,currencyservice,2025-03-10 16:17:00,12076971.0,8157.0,8157.0,0.0,1.0,0.0,277.8795210334378,1059345.0,17655.75,135.95,1min,green,Normal
frontend,currencyservice,2025-03-10 16:18:00,12082237.0,5266.0,5266.0,0.0,1.0,0.0,342.623751549398,742830.0,12380.5,87.76666666666667,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:10:00,19233532.0,8184.0,8184.0,0.0,1.0,0.0,11.05054279007176,1003268.5,16721.141666666666,136.4,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:11:00,19244294.0,10762.0,10762.0,0.0,1.0,0.0,19.55103025314856,1324061.5,22067.691666666666,179.36666666666667,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:12:00,19257476.0,13182.0,13182.0,0.0,1.0,0.0,33.471904796329106,1614587.5,26909.791666666668,219.7,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:13:00,19265448.0,7989.0,7972.0,17.0,0.9937315634218288,0.006268436578171,33.19060841581967,1003490.0,16724.833333333332,133.15,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:14:00,19270096.0,4648.0,4648.0,0.0,1.0,0.0,5.977472698153778,569124.5,9485.408333333333,77.46666666666667,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:15:00,19278532.0,8436.0,8436.0,0.0,1.0,0.0,11.715145441864877,1036546.5,17275.775,140.6,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:16:00,19289222.0,10690.0,10690.0,0.0,1.0,0.0,22.075712083857933,1314932.0,21915.533333333333,178.16666666666666,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:17:00,19301960.0,12738.0,12738.0,0.0,1.0,0.0,31.878403327150657,1561386.0,26023.1,212.3,1min,green,Normal
frontend,productcatalogservice,2025-03-10 16:18:00,19309672.0,7715.0,7712.0,3.0,0.9988170347003156,0.0011829652996845,30.04630537200181,967939.5,16132.325,128.58333333333334,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:10:00,2950846.0,1324.0,1324.0,0.0,1.0,0.0,72.22143645369856,228460.0,3807.6666666666665,22.066666666666663,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:11:00,2952587.0,1741.0,1741.0,0.0,1.0,0.0,170.30912141426592,298010.0,4966.833333333333,29.016666666666666,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:12:00,2954673.0,2086.0,2086.0,0.0,1.0,0.0,379.2539245229244,355730.0,5928.833333333333,34.766666666666666,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:13:00,2955782.0,1112.0,1109.0,3.0,0.998247663551402,0.0017523364485981,347.51056725560886,204100.0,3401.6666666666665,18.53333333333333,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:14:00,2956568.0,786.0,786.0,0.0,1.0,0.0,42.77557449088857,133030.0,2217.1666666666665,13.1,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:15:00,2957941.0,1373.0,1373.0,0.0,1.0,0.0,83.10841740958763,234330.0,3905.5,22.883333333333333,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:16:00,2959610.0,1669.0,1669.0,0.0,1.0,0.0,278.9449002104175,294225.0,4903.75,27.816666666666663,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:17:00,2961612.0,2002.0,2002.0,0.0,1.0,0.0,576.7875397953534,348065.0,5801.083333333333,33.36666666666667,1min,green,Normal
frontend,recommendationservice,2025-03-10 16:18:00,2962725.0,1113.0,1113.0,0.0,1.0,0.0,378.4976457945079,191910.0,3198.5,18.55,1min,green,Normal
frontend,shippingservice,2025-03-10 16:10:00,886078.0,395.0,395.0,0.0,1.0,0.0,6.666837587284872,50669.5,844.4916666666667,6.583333333333333,1min,green,Normal
frontend,shippingservice,2025-03-10 16:11:00,886578.0,500.0,500.0,0.0,1.0,0.0,7.867820700644316,64223.5,1070.3916666666669,8.333333333333334,1min,green,Normal
frontend,shippingservice,2025-03-10 16:12:00,887192.0,614.0,614.0,0.0,1.0,0.0,9.223539312932989,78501.0,1308.35,10.233333333333333,1min,green,Normal
frontend,shippingservice,2025-03-10 16:13:00,887491.0,299.0,299.0,0.0,1.0,0.0,9.41653865598768,40832.0,680.5333333333333,4.983333333333333,1min,green,Normal
frontend,shippingservice,2025-03-10 16:14:00,887724.0,233.0,233.0,0.0,1.0,0.0,6.908440449578916,28793.0,479.8833333333333,3.883333333333333,1min,green,Normal
frontend,shippingservice,2025-03-10 16:15:00,888131.0,407.0,407.0,0.0,1.0,0.0,7.177634219792449,51781.0,863.0166666666667,6.783333333333333,1min,green,Normal
frontend,shippingservice,2025-03-10 16:16:00,888621.0,490.0,490.0,0.0,1.0,0.0,8.25903124653014,63691.0,1061.5166666666669,8.166666666666666,1min,green,Normal
frontend,shippingservice,2025-03-10 16:17:00,889217.0,596.0,596.0,0.0,1.0,0.0,9.223200068853274,79361.5,1322.6916666666666,9.933333333333334,1min,green,Normal
frontend,shippingservice,2025-03-10 16:18:00,889506.0,289.0,289.0,0.0,1.0,0.0,8.418886623773227,37857.5,630.9583333333334,4.816666666666666,1min,green,Normal
loadgenerator,frontend,2025-03-10 16:10:00,3395415.0,1976.0,1625.0,351.0,0.8223451769013785,0.1776548230986214,2420.0252975481703,2115195.0,35253.25,32.93333333333333,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:11:00,3397488.0,2499.0,2073.0,426.0,0.8299525696320891,0.1700474303679109,4911.771477345368,2677865.0,44631.083333333336,41.65,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:12:00,3399885.0,2907.0,2397.0,510.0,0.8246822732476151,0.1753177267523847,9069.218441267854,3132965.0,52216.083333333336,48.45,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:13:00,3401166.0,1550.0,1281.0,269.0,0.8321760324853108,0.1678239675146891,8364.675342660901,1670540.0,27842.33333333333,25.83333333333333,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:14:00,3402152.0,1199.0,986.0,213.0,0.824147782660916,0.1758522173390839,1112.1129726000754,1281405.0,21356.75,19.98333333333333,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:15:00,3403777.0,1955.0,1625.0,330.0,0.8316730808163042,0.1683269191836957,2636.50472227462,2096605.0,34943.416666666664,32.583333333333336,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:16:00,3405818.0,2454.0,2041.0,413.0,0.8318070353322963,0.1681929646677037,5685.178414069352,2631950.0,43865.833333333336,40.9,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:17:00,3408154.0,2836.0,2336.0,500.0,0.8239490168941158,0.1760509831058841,9143.521351876328,3059605.0,50993.41666666666,47.266666666666666,1min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:18:00,3409399.0,1525.0,1245.0,280.0,0.8292780862227369,0.1707219137772631,10261.109782577538,1632325.0,27205.416666666668,25.416666666666668,1min,red,Anomalous
recommendationservice,productcatalogservice,2025-03-10 16:10:00,2950729.0,1286.0,1286.0,0.0,1.0,0.0,8.349957323077074,154675.5,2577.925,21.433333333333334,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:11:00,2952430.0,1701.0,1701.0,0.0,1.0,0.0,11.479259240965929,204485.0,3408.083333333333,28.35,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:12:00,2954499.0,2069.0,2069.0,0.0,1.0,0.0,17.44211905860073,249681.0,4161.35,34.483333333333334,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:13:00,2955753.0,1254.0,1254.0,0.0,1.0,0.0,14.183246477009249,152893.0,2548.2166666666667,20.9,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:14:00,2956490.0,737.0,737.0,0.0,1.0,0.0,5.418493760863612,88646.5,1477.4416666666666,12.283333333333331,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:15:00,2957812.0,1322.0,1322.0,0.0,1.0,0.0,8.3167735185181,159578.0,2659.633333333333,22.03333333333333,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:16:00,2959495.0,1683.0,1683.0,0.0,1.0,0.0,12.121145077317776,202723.0,3378.7166666666667,28.05,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:17:00,2961496.0,2001.0,2001.0,0.0,1.0,0.0,15.661146935809532,240717.5,4011.9583333333335,33.35,1min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:18:00,2962704.0,1208.0,1208.0,0.0,1.0,0.0,12.89898488100532,147984.5,2466.4083333333333,20.133333333333333,1min,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:00,293061.0,133.0,133.0,0.0,1.0,0.0,17.616380876680477,18990.0,63.3,0.4433333333333333,5min,green,Normal
checkoutservice,cartservice,2025-03-10 16:15:00,293773.0,712.0,712.0,0.0,1.0,0.0,215.9106536808816,101280.0,337.6,2.373333333333333,5min,green,Normal
checkoutservice,cartservice,2025-03-10 16:20:00,294201.0,428.0,428.0,0.0,1.0,0.0,395.69723453930845,63345.0,211.15,1.4266666666666667,5min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:00,509137.0,163.0,163.0,0.0,1.0,0.0,41.96306349411668,21005.0,70.01666666666667,0.5433333333333333,5min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:15:00,510128.0,991.0,991.0,0.0,1.0,0.0,1222.0557091921514,131780.0,439.26666666666665,3.303333333333333,5min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:20:00,510753.0,625.0,625.0,0.0,1.0,0.0,244.2982368956852,85410.0,284.7,2.083333333333333,5min,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:00,146025.0,64.0,64.0,0.0,1.0,0.0,10.168888888888937,20430.0,68.1,0.2133333333333333,5min,green,Normal
checkoutservice,emailservice,2025-03-10 16:15:00,146376.0,351.0,351.0,0.0,1.0,0.0,59.90902445173434,120110.0,400.3666666666667,1.17,5min,green,Normal
checkoutservice,emailservice,2025-03-10 16:20:00,146597.0,221.0,221.0,0.0,1.0,0.0,38.51512987013084,74205.0,247.35,0.7366666666666667,5min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:00,146013.0,60.0,60.0,0.0,1.0,0.0,14.74688131312519,9615.0,32.05,0.2,5min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:15:00,146369.0,356.0,356.0,0.0,1.0,0.0,71.12565732513502,54690.0,182.3,1.1866666666666668,5min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:20:00,146594.0,225.0,225.0,0.0,1.0,0.0,52.50343400162065,34785.0,115.95,0.75,5min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:00,362350.0,98.0,98.0,0.0,1.0,0.0,5.039474548433304,12565.0,41.88333333333333,0.3266666666666666,5min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:15:00,362976.0,626.0,626.0,0.0,1.0,0.0,63.25971302939956,78150.0,260.5,2.0866666666666664,5min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:20:00,363386.0,410.0,410.0,0.0,1.0,0.0,35.11419043486391,51810.0,172.7,1.3666666666666667,5min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:00,292933.0,126.0,126.0,0.0,1.0,0.0,5.716944444444431,26380.0,87.93333333333334,0.42,5min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:15:00,293639.0,706.0,706.0,0.0,1.0,0.0,31.389247106087574,141460.0,471.53333333333336,2.353333333333333,5min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:20:00,294082.0,443.0,443.0,0.0,1.0,0.0,18.38329825301484,88295.0,294.31666666666666,1.4766666666666666,5min,green,Normal
frontend,adservice,2025-03-10 16:10:00,2362418.0,1204.0,1191.0,13.0,0.9888189809715112,0.0111810190284886,14.355610957435498,138163.5,460.545,4.013333333333334,5min,green,Normal
frontend,adservice,2025-03-10 16:15:00,2368266.0,6001.0,5848.0,153.0,0.980360221514936,0.0196397784850639,187.3459820478309,707193.0,2357.31,20.00333333333333,5min,green,Normal
frontend,adservice,2025-03-10 16:20:00,2372027.0,3983.0,3761.0,222.0,0.9538050523620756,0.0461949476379244,179.07286671621472,476639.0,1588.7966666666666,13.276666666666667,5min,green,Normal
frontend,cartservice,2025-03-10 16:10:00,3693442.0,1806.0,1806.0,0.0,1.0,0.0,22.25613669045499,256830.0,856.1,6.02,5min,green,Normal
frontend,cartservice,2025-03-10 16:15:00,3702600.0,9160.0,9158.0,2.0,0.9996268656716416,0.0003731343283582,298.4940684745135,1321990.0,4406.633333333333,30.53333333333333,5min,green,Normal
frontend,cartservice,2025-03-10 16:20:00,3708665.0,6065.0,6065.0,0.0,1.0,0.0,373.2013957574534,889725.0,2965.75,20.216666666666665,5min,green,Normal
frontend,checkoutservice,2025-03-10 16:10:00,146017.0,63.0,63.0,0.0,1.0,0.0,334.5993890977444,16250.0,54.16666666666666,0.21,5min,green,Normal
frontend,checkoutservice,2025-03-10 16:15:00,146373.0,361.0,356.0,5.0,0.988188481914505,0.011811518085495,4644.152550507088,96170.0,320.56666666666666,1.2033333333333334,5min,green,Normal
frontend,checkoutservice,2025-03-10 16:20:00,146594.0,222.0,221.0,1.0,0.9958677685950412,0.0041322314049586,2316.250316278549,59715.0,199.05,0.74,5min,green,Normal
frontend,currencyservice,2025-03-10 16:10:00,12031239.0,5823.0,5823.0,0.0,1.0,0.0,53.00027896695221,744825.0,2482.75,19.41,5min,green,Normal
frontend,currencyservice,2025-03-10 16:15:00,12061448.0,30218.0,30209.0,9.0,0.9997931985294116,0.0002068014705882,966.168908048633,3896905.0,12989.683333333332,100.72666666666667,5min,green,Normal
frontend,currencyservice,2025-03-10 16:20:00,12082237.0,20789.0,20789.0,0.0,1.0,0.0,767.5725770626068,2744105.0,9147.016666666666,69.29666666666667,5min,green,Normal
